Age,Gender,Program_Stream,Daily_Study_Hours,Weekly_Revision_Days,Study_Hours_Before_Exam,Number_of_Subjects,Class_Attendance_Percentage,Assignment_Quality_Rating,Group_Study,Coaching_or_Tuition,Average_Sleep_Hours,Caffeine_Intake_Cups,Daily_Screen_Time_Hours,Exercise_Days_Per_Week,Daily_Commute_Time_Minutes,Part_Time_Job,Stress_Level,Motivation_Level,Concentration_Ability,Study_Environment_Quality,Phone_Usage_During_Study_Minutes,Uses_AI_Tools,Uses_Handwritten_Notes,Preferred_Study_Time,Final_Score_Percentage
21,Male,CSE,8.99,2,6.986113498932398,5,19.9,8,1,0,5.01,1.0,7.013116242235193,0,15,1,9.970778724075661,6.002477070793817,10.007719424765678,4.994686967614837,10,1,0,Afternoon (12:00 PM - 6:00 PM),71.9
19,Male,BCA,5.0,2,5.993250733068074,6,79.68,8,1,1,5.02,2.0,2.9365692655499624,3,3,0,4.0231497175546425,5.015542393700573,5.997585472432157,7.972989988281477,360,1,1,Night (6:00 PM - 6:00 AM),78.07
22,Male,BBA,0.0,1,17.955761299155895,4,74.06,4,0,0,9.01,2.0,8.963063202417064,3,3,0,4.034991643527722,5.996312733205399,8.020590067479516,6.984208889730053,5,1,1,Night (6:00 PM - 6:00 AM),86.09
21,Male,BBA,2.94,1,13.998219420376522,4,54.66,2,0,0,5.98,2.0,2.962319604009873,1,60,0,2.95050852076007,6.030913834287703,3.992569257166991,6.99043162984697,360,1,1,Morning (6:00 AM - 12:00 PM),79.91
26,Male,BA LLB,1.02,2,7.950511710279564,5,86.3,7,1,0,8.01,3.0,9.961914240429541,2,30,1,1.976275569865781,8.021774442202283,5.014736684570865,8.002606748527247,120,1,1,Night (6:00 PM - 6:00 AM),90.17
21,Male,CSE,5.03,2,7.051861826074872,3,78.96,4,0,0,8.98,1.0,2.9892928181231837,4,40,0,4.034316983207732,3.03034233235871,4.013508199402799,6.98721102770542,40,1,1,Night (6:00 PM - 6:00 AM),70.98
25,Female,CSE,0.0,3,12.019835976947775,5,87.27,10,1,1,6.02,4.0,3.0216554614719993,5,70,0,10.010463510627439,8.02125868957784,5.996597040078011,3.9800377600452155,30,0,1,Afternoon (12:00 PM - 6:00 PM),95.09
20,Male,CSE,3.99,2,4.978590501869273,7,74.89,8,1,1,4.0,2.0,1.9824725866337585,0,60,0,10.047929552902342,7.006397458271374,5.008635120930617,2.0174504866007417,70,1,1,Night (6:00 PM - 6:00 AM),70.15
20,Female,MBBS,0.51,3,5.008796671433331,7,88.06,8,0,0,6.0,1.0,0.9913893475460316,0,1,0,2.995028131940305,5.966262467400297,6.9671446114842395,1.0085122956136603,7,1,0,Night (6:00 PM - 6:00 AM),90.06
24,Male,BSC,3.02,1,23.948522133794675,4,30.05,8,1,1,6.99,1.0,9.991479066591909,5,600,0,5.985249757012902,2.9906117616956682,1.0328284521151696,6.987614926667105,0,1,1,Night (6:00 PM - 6:00 AM),84.25
21,Male,BCOM,5.94,2,7.95324546156246,5,79.99,1,0,0,9.02,0.0,5.025053075850082,4,40,0,8.038173443731637,9.986101570045008,8.986650344955835,8.011628250250482,6,1,0,Night (6:00 PM - 6:00 AM),87.34
19,Male,BA LLB,2.97,1,6.970473453492835,1,71.9,8,1,0,6.0,2.0,6.5247751567864265,0,5,0,4.9765688807887365,2.975900926424099,7.995636569462718,7.989591828040252,400,1,0,Morning (6:00 AM - 12:00 PM),80.0
21,Female,CSE,4.99,1,9.991059506778452,6,93.09,8,0,0,8.96,1.0,4.00449340109534,5,40,0,6.993156306360949,4.9844092129785045,4.974236860145338,6.001448483366846,10,1,1,Night (6:00 PM - 6:00 AM),76.13
25,Male,CSE,2.02,0,12.006577536286056,7,95.79,6,1,0,9.97,2.0,13.035460245637218,0,0,0,1.0156882579886204,0.9602792261072619,7.981201662493767,10.022394901051682,20,1,0,Night (6:00 PM - 6:00 AM),84.33
21,Male,BHMS,1.08,4,7.006761749396699,3,73.72,10,1,0,6.98,2.0,5.989380537827735,6,3,1,8.01846372424998,5.0239755172241845,4.040217802115095,5.986133219338345,60,1,1,Night (6:00 PM - 6:00 AM),82.91
19,Male,CSE,5.99,7,11.938568012678308,4,91.28,5,1,0,4.01,1.0,10.048454773804238,1,0,1,4.97763333516718,1.9712787147656463,6.003374207543619,7.973071942932115,20,1,1,Afternoon (12:00 PM - 6:00 PM),80.61
21,Male,CSE,1.96,1,11.996239445179947,5,75.17,4,0,1,8.02,3.0,5.983189119014109,4,2,0,2.007309744982422,9.022058812168448,5.992737608537357,8.996666535619394,60,1,1,Afternoon (12:00 PM - 6:00 PM),81.14
21,Male,CSE,3.01,5,12.961892921483964,5,90.02,8,0,1,8.01,2.0,9.945410106115157,3,10,0,5.991842889590328,9.035985708842444,0.9926012892976114,2.968683810770395,60,1,1,Afternoon (12:00 PM - 6:00 PM),86.95
21,Male,CSE,4.04,2,0.8412017380068622,6,67.38,10,1,0,10.01,4.0,3.964970108238102,2,40,0,4.952815312973927,6.97921934352195,3.0000484221851864,9.993627537254593,100,1,1,Night (6:00 PM - 6:00 AM),74.83
23,Female,CSE,1.0,1,12.143268525225427,6,86.94,5,0,0,9.03,0.0,8.962504947302705,0,50,1,6.987071036306379,9.984959980493272,9.017678726502938,6.9935542927007495,10,1,1,Night (6:00 PM - 6:00 AM),75.9
24,Male,CSE,1.97,3,7.9627968364057065,8,1.3,10,0,0,7.01,3.0,3.979469139081201,6,50,0,4.954173557072485,5.0135221947375115,8.00474327881906,7.943413877649717,540,1,1,Morning (6:00 AM - 12:00 PM),75.78
24,Female,BHMS,6.03,0,7.965382099749408,5,75.04,1,0,0,5.01,2.0,7.031304567547727,5,10,0,2.981508369028255,2.9881609597845595,5.005265874265767,5.012187676986533,30,1,1,Night (6:00 PM - 6:00 AM),84.24
18,Female,CSE,0.52,3,3.937279612098668,7,94.77,8,0,1,4.0,1.0,4.987542398275988,2,60,0,3.9663064560895736,4.978306707318834,7.977409721515803,8.99580396472532,40,1,0,Night (6:00 PM - 6:00 AM),80.2
21,Female,BSC,1.97,0,9.950739313050182,11,65.42,8,0,0,6.99,4.0,5.962416210290045,2,5,0,5.02169852224586,10.011960261455492,4.992810661123261,6.027145905854155,90,1,0,Night (6:00 PM - 6:00 AM),9.97
21,Male,BBA,5.01,3,9.991211168074644,6,92.23,8,0,0,4.99,4.0,3.9596091692568143,6,50,1,5.008422388148513,6.97991177764292,5.003830096075639,7.004950358230053,20,1,0,Night (6:00 PM - 6:00 AM),79.98
21,Female,CSE,1.03,1,13.062970871511045,12,74.97,6,0,1,8.04,2.0,5.998404345039589,3,3,0,7.04314389575315,2.057982914312949,5.999236752219807,8.016895524940837,30,1,1,Afternoon (12:00 PM - 6:00 PM),91.03
20,Male,CSE,0.04,3,7.990946749076957,5,69.17,5,1,0,5.98,2.0,4.042292038459647,1,60,1,1.974153144585307,6.015235524791116,4.989823446130054,1.027332918955455,140,1,0,Afternoon (12:00 PM - 6:00 PM),68.23
30,Female,MBA,1.0,2,9.984927652186077,7,43.91,5,0,0,8.01,3.0,13.006131051309007,0,25,0,4.003456726282581,2.0181538818685527,3.9875812329443083,6.996974709992663,240,1,1,Night (6:00 PM - 6:00 AM),82.85
21,Female,CSE,0.99,1,8.055911786809961,6,23.19,5,0,0,4.97,2.0,3.0261806154782813,2,50,1,8.969071953016813,8.997564618811268,7.010658374649552,4.999981092922864,60,1,1,Night (6:00 PM - 6:00 AM),77.98
20,Male,DROPOUT,3.04,1,5.9755722880105075,5,66.45,7,0,1,9.99,2.0,6.011145600415193,3,120,0,1.9822900549052482,2.0505303272773645,8.011261142894739,2.963858715288117,400,1,1,Night (6:00 PM - 6:00 AM),70.18
21,Male,BHMS,1.96,0,1.0009851921471469,5,87.77,8,0,1,2.01,2.0,4.957659429294639,7,6,0,7.988798710393534,7.979857265841333,10.024211181987138,5.028469816332796,6,1,0,Night (6:00 PM - 6:00 AM),85.95
58,Male,CSE,5.01,2,4.957070943798599,4,89.22,8,0,1,6.97,2.0,4.016679931907752,6,30,0,7.055342278310173,1.0206317785463055,7.004790880447013,5.996653608793934,1,1,1,Night (6:00 PM - 6:00 AM),79.88
20,Female,DROPOUT,0.96,0,6.078497765389697,5,84.94,8,0,0,6.02,1.0,1.9684064931361418,3,3,0,10.010203701812994,4.96370353647924,6.9491944931306815,5.976900288709419,0,1,1,Night (6:00 PM - 6:00 AM),82.02
19,Female,BA,1.03,1,6.0488422494624325,3,30.05,8,0,0,8.04,1.0,6.988439645962034,6,0,0,5.996417453504687,6.062210684126167,10.057707985384022,10.016990013743838,50,1,1,Night (6:00 PM - 6:00 AM),89.75
21,Female,CSE,2.99,2,17.992873462764564,6,89.69,6,0,0,6.01,1.0,4.979954875412494,0,40,0,6.030256089385148,5.022238483393133,2.999784625255653,5.949934586163668,60,1,1,Night (6:00 PM - 6:00 AM),8.05
20,Male,BCOM,2.04,0,2.981392925243576,5,65.42,7,1,0,6.02,10.0,3.9971261974597465,7,20,0,7.018871196355653,0.9745074481476943,6.989966640586086,5.990140390376499,360,1,1,Night (6:00 PM - 6:00 AM),76.96
23,Male,CSE,6.02,1,3.998516837867271,7,89.27,8,1,0,6.0,2.0,5.993103845579404,4,5,1,8.998427398855616,8.014259135800827,0.9985767928097574,9.02086217109223,30,1,1,Night (6:00 PM - 6:00 AM),78.09
21,Female,CSE,3.96,3,7.993553790733095,5,89.95,6,1,0,12.01,3.0,12.989441803698494,7,25,0,10.01893285098055,3.028825296682823,4.990307477098486,3.9899463644586586,1,1,1,Night (6:00 PM - 6:00 AM),87.9
19,Male,CSE,1.04,0,9.927945241655909,6,68.91,8,0,0,6.01,2.0,-0.00765196197513275,0,70,0,5.991426342783286,8.975750825042372,4.979966100189033,5.983510702950859,6,1,1,Night (6:00 PM - 6:00 AM),94.06
21,Male,CSE,0.05,2,8.05043337845281,8,87.24,5,0,0,5.99,4.0,8.007425802194783,7,15,0,2.0837191612430996,7.987514612254335,7.015038278953826,5.990441718547603,20,0,0,Night (6:00 PM - 6:00 AM),86.03
20,Male,BBA,3.03,1,-0.010580650242061812,1,68.45,7,0,0,7.99,2.0,5.992346216879583,4,45,0,5.03420990366135,4.973052827296572,3.9963650343008728,9.95383576077345,10,1,1,Morning (6:00 AM - 12:00 PM),97.83
22,Female,CSE,2.98,0,8.08842947896082,2,72.22,3,0,0,9.02,2.0,4.9952126066773275,3,20,0,7.988598893289632,3.0129877337660687,7.997811392685677,7.016433174077399,9,1,0,Night (6:00 PM - 6:00 AM),76.87
20,Female,BSC,0.99,1,10.019649238877758,6,76.5,9,0,0,8.0,2.0,7.055257335104244,4,40,0,10.021289622320099,10.004940422827321,2.9387556578633087,2.997177542145531,120,1,0,Night (6:00 PM - 6:00 AM),68.17
20,Male,BCA,4.0,1,1.8825614301317322,4,33.12,2,1,0,9.0,0.0,7.028834451226771,0,1,0,8.01539122388682,5.000851969441721,9.994457775050309,5.993745223443772,140,1,1,Morning (6:00 AM - 12:00 PM),75.13
20,Male,CSE,3.98,5,5.940298749726764,5,73.81,5,0,0,6.0,0.0,2.9861736513482686,5,300,0,3.007938566882823,9.978151341385718,1.9736551169045748,4.99382919463892,9,1,1,Night (6:00 PM - 6:00 AM),59.76
20,Male,CSE,0.55,7,14.900031344587653,4,77.73,7,1,1,6.01,2.0,3.0029592926504156,0,5,1,6.014434895748453,6.994387902944141,6.9872158457588025,7.000323386099238,60,1,0,Night (6:00 PM - 6:00 AM),75.94
21,Female,CSE,0.5,0,7.939719980337761,5,55.1,9,0,0,6.98,6.0,5.000788155661993,0,10,1,2.97721880814412,6.980587195431661,10.005781834621038,1.015008209309918,150,1,0,Night (6:00 PM - 6:00 AM),72.04
23,Male,BBA,1.92,0,23.923902716972723,6,69.04,4,1,0,6.0,2.0,6.002217781823745,0,30,0,6.987800714796645,5.013146607977758,5.984987216125595,6.998804199822654,360,1,1,Morning (6:00 AM - 12:00 PM),88.07
21,Male,BHMS,4.01,1,3.011765230228852,6,0.0,8,1,1,5.01,4.0,12.999419517935273,5,40,1,10.04651072028718,1.97144264305379,7.988363375195087,8.968725807190827,120,1,1,Afternoon (12:00 PM - 6:00 PM),75.04
22,Male,CSE,0.99,0,5.9852759481818465,6,92.18,8,0,0,5.98,3.0,13.002418600757414,5,0,1,4.005720814353303,4.978329952423782,8.002363268461865,1.0132185069312485,2,1,0,Night (6:00 PM - 6:00 AM),80.05
20,Non-binary,CSE,16.0,3,12.03449621570889,3,80.28,10,0,0,8.0,3.0,1.9930164615272923,7,120,1,1.9803645487703505,2.0221139657139595,1.9876054870278168,8.011451194275095,56,1,1,Morning (6:00 AM - 12:00 PM),93.95
19,Female,BCA,0.99,2,7.998225225419532,6,77.65,3,1,1,5.98,1.0,7.982954250605894,0,2,0,9.99606922275347,9.988068671211895,6.9741762189557335,10.004720562897862,0,1,0,Night (6:00 PM - 6:00 AM),85.02
21,Male,BBA,13.02,1,7.988805797972928,4,97.86,8,1,0,8.01,3.0,8.98924213516348,7,15,0,0.9850213085167885,5.047761862357417,7.957874314406851,6.0246962407077325,90,1,1,Night (6:00 PM - 6:00 AM),69.86
21,Male,CSE,3.03,1,13.0933144282289,6,80.19,8,0,0,6.04,0.0,12.951848023044494,4,0,0,2.02517279330639,1.0053180162956792,5.008236095932025,7.000697740219074,60,1,1,Afternoon (12:00 PM - 6:00 PM),91.95
21,Female,CSE,1.01,3,8.010379639848269,4,79.89,7,0,1,5.0,2.0,4.019279451901806,3,10,0,1.9842737397519614,8.950818681329604,7.9873609998381765,7.025526187687174,40,1,1,Night (6:00 PM - 6:00 AM),9.71
22,Male,CSE,1.99,2,7.996249570607603,6,19.82,6,1,0,6.98,2.0,8.01337199072378,4,120,0,1.0012375568637706,5.964080164439798,4.959244271863911,3.032320951481317,50,1,0,Afternoon (12:00 PM - 6:00 PM),77.85
25,Female,CSE,0.5,1,1.9602445710802152,4,50.23,6,0,0,6.0,1.0,5.055796104203309,0,15,0,2.98142257208296,1.9839893071241508,6.030481682538328,6.013374615628159,66,1,1,Morning (6:00 AM - 12:00 PM),79.88
24,Male,CSE,3.0,1,5.945222984873644,7,89.71,9,0,0,12.01,2.0,8.966839650517045,1,1,0,7.061911086025363,9.020144357969595,4.008271570787443,6.982821392147309,40,1,1,Morning (6:00 AM - 12:00 PM),85.88
22,Female,BA,3.98,0,15.035891879272517,5,78.93,6,0,0,7.98,10.0,3.9888057162662185,4,45,0,6.017643683554848,5.017390096011989,2.970930545272412,5.996996101652384,60,1,0,Morning (6:00 AM - 12:00 PM),88.1
20,Female,CSE,5.02,0,6.033106010692863,6,78.08,7,1,0,6.97,2.0,8.03236892724603,0,20,0,4.016532584585427,7.986881994027575,4.9827573711992645,6.028454158728143,9,1,1,Night (6:00 PM - 6:00 AM),83.78
21,Female,BBA,2.01,0,6.073208098392037,5,75.87,10,0,0,7.98,1.0,4.009954603193645,1,40,0,9.019567505631796,1.033426024335428,5.025605969756001,7.965602346160246,300,1,0,Morning (6:00 AM - 12:00 PM),70.91
20,Male,CSE,1.05,3,4.022308908980944,5,81.18,6,1,0,9.0,4.0,5.045254256834319,0,5,0,4.988934609090721,5.008916298492513,4.9957072207812026,9.99099757229103,30,1,1,Night (6:00 PM - 6:00 AM),87.09
23,Female,BSC,1.04,4,7.981688279124526,7,99.87,4,1,0,6.99,0.0,5.040947550215592,0,10,0,4.042657285454011,6.991344050181098,0.9897623718269161,5.992122752260036,40,1,1,Afternoon (12:00 PM - 6:00 PM),85.81
21,Male,CSE,0.98,0,8.023804146645926,5,85.32,3,1,0,5.02,2.0,3.9326010937084743,3,40,0,6.998102177855629,5.031818465988668,3.0183692139478926,8.980127763776483,240,1,1,Night (6:00 PM - 6:00 AM),75.18
22,Male,B.DES,3.03,0,9.996259395573768,4,89.97,10,0,0,6.01,2.0,7.007138745834923,7,60,0,1.0497105464984273,4.978100408882841,8.99589347771255,5.020048363577873,60,1,1,Night (6:00 PM - 6:00 AM),88.03
20,Non-binary,CSE,0.97,2,12.040311820510277,4,45.15,9,0,0,8.0,2.0,5.007285188705982,7,120,1,7.990892285739357,6.015056694436714,8.030090348901735,10.00865472302494,30,1,0,Night (6:00 PM - 6:00 AM),90.1
22,Male,CSE,4.02,1,8.062156539310998,5,55.17,5,1,0,6.97,5.0,3.9993669054986345,4,20,0,9.02006250634138,9.017824768141766,6.989901119025095,5.983668346613769,10,1,0,Morning (6:00 AM - 12:00 PM),79.87
20,Prefer not to say,BA LLB,1.98,2,9.99214822058555,6,76.86,8,0,0,8.01,1.0,11.987949172035435,6,0,0,5.004677798836914,5.016774055682868,7.986042916286237,3.013907476147886,56,1,1,Morning (6:00 AM - 12:00 PM),88.89
22,Male,BHMS,4.97,0,8.081859911837995,5,79.53,8,1,0,10.04,2.0,12.043327893756098,3,30,0,5.007504934035018,9.995780070337721,6.000406008530832,5.996361481429284,2,1,1,Night (6:00 PM - 6:00 AM),73.98
22,Non-binary,CSE,2.01,2,18.055356210628126,4,0.08,9,1,0,3.02,4.0,1.9992502035027617,2,60,0,6.953171687562919,6.023623026860414,9.0236059053202,9.979553929601956,80,0,0,Night (6:00 PM - 6:00 AM),60.11
21,Female,BBA,0.42,1,5.000823781099211,5,20.02,4,0,0,6.99,1.0,3.9129899890252156,4,60,1,7.972430472994046,3.04994992306312,2.006105650888088,5.983625624731542,10,1,0,Morning (6:00 AM - 12:00 PM),84.11
24,Non-binary,CSE,2.95,3,8.031244912176069,4,3.13,1,1,0,8.0,2.0,4.987724568159418,5,120,0,5.042340064608044,6.995787910362457,3.0025337762062687,8.010015260977989,6,1,0,Afternoon (12:00 PM - 6:00 PM),88.06
20,Male,BCA,1.99,0,12.014230814916383,7,68.95,9,0,0,7.01,1.0,4.057448563235978,0,15,0,0.9638607280177258,5.001831013707657,4.98024304429707,5.021567264796077,600,1,1,Night (6:00 PM - 6:00 AM),75.97
22,Male,BCA,4.0,4,7.001024535614631,7,86.9,3,0,0,8.03,2.0,5.969016379811276,4,30,0,5.025013078381147,8.025092384394185,5.9766476363278,6.988819862693052,60,1,1,Night (6:00 PM - 6:00 AM),85.89
21,Female,BBA,4.99,3,10.089119118286227,5,75.46,7,1,0,11.99,2.0,2.033771026409693,2,30,0,6.072905002754481,8.99279350270383,3.0236327804836556,7.012504778360428,25,1,1,Night (6:00 PM - 6:00 AM),89.15
21,Male,BCA,0.45,5,4.024111320272572,7,90.66,6,1,0,5.99,3.0,4.028915213789994,4,50,0,9.015506757677969,4.992052791967198,3.0262037875719776,1.036329874199481,120,1,0,Night (6:00 PM - 6:00 AM),67.95
23,Male,BCA,0.97,3,4.960825574332444,5,72.17,6,1,1,12.0,1.0,3.9929024805196667,4,10,0,8.059635307157084,4.968533989480944,8.025414689390978,6.971086145892351,20,1,1,Night (6:00 PM - 6:00 AM),88.78
18,Male,B.DES,8.01,2,1.9521145817339398,6,92.87,7,0,0,8.0,5.0,7.005245089314553,4,15,1,10.01940726277497,4.953235299809533,8.019357210384996,10.008169058178146,50,1,0,Night (6:00 PM - 6:00 AM),97.87
26,Male,CSE,6.02,3,12.954018537739147,6,19.92,8,1,0,7.02,1.0,4.998067755932718,0,10,0,8.007370679064726,9.969219908718516,5.010926380032497,7.019078575910977,2,1,0,Night (6:00 PM - 6:00 AM),81.9
21,Female,BHMS,5.0,1,14.022802353314177,3,74.93,6,1,1,9.01,0.0,5.98537346397375,5,40,0,7.010505278976351,5.023400177055862,10.010551808672998,6.997814590307489,15,1,0,Afternoon (12:00 PM - 6:00 PM),84.95
21,Female,BHMS,1.04,0,1.9840914324521344,1,91.82,8,1,0,9.97,0.0,4.98145666315446,2,1,0,6.995026219431691,4.972124998170313,4.003269061002387,3.028441002072417,20,1,0,Morning (6:00 AM - 12:00 PM),86.99
30,Male,CSE,12.01,2,14.01552566129493,5,92.13,8,1,1,6.99,3.0,4.039405305944939,0,60,1,1.9941645041717624,1.0131948828255224,5.013754050378766,7.050503090257425,60,1,1,Night (6:00 PM - 6:00 AM),9.81
24,Female,CSE,3.98,2,15.043619698882688,4,76.32,4,0,1,10.99,0.0,9.995187731871617,5,100,0,3.985274170354615,4.040287278281531,4.998979819512841,8.007886217053919,30,1,1,Night (6:00 PM - 6:00 AM),85.93
21,Male,B.DES,2.99,1,6.094502589061791,5,87.11,1,0,0,5.96,2.0,6.978586835718678,0,20,0,10.011866716228505,5.004303188746663,9.013685505165196,6.994634889658866,25,1,0,Morning (6:00 AM - 12:00 PM),71.95
20,Male,BCA,2.96,0,2.9851647141506383,6,74.02,8,0,0,8.02,2.0,6.015232706919387,6,40,0,2.061700141954735,6.976066679743034,3.022452924366975,7.022439430506555,0,1,1,Morning (6:00 AM - 12:00 PM),81.97
21,Male,BSC,6.0,0,2.934386162846174,4,51.77,10,1,0,8.0,1.0,8.011828789801944,3,50,0,8.039943081296416,8.996411795420983,4.9692222171694445,7.019340714622608,30,1,1,Night (6:00 PM - 6:00 AM),74.89
19,Female,BBA LLB,1.03,7,24.083494605459332,7,72.12,10,1,1,5.99,3.0,3.958615814774154,1,50,0,6.005744824340456,1.010302170416277,8.02682708317627,4.94214726018986,10,1,0,Night (6:00 PM - 6:00 AM),85.35
19,Male,CSE,2.02,3,13.932124571474676,4,23.49,7,0,0,6.02,2.0,1.9821318750975716,1,60,0,10.017222814430646,9.010441799186449,6.998585335224427,4.999937169497435,0,1,1,Morning (6:00 AM - 12:00 PM),82.95
24,Prefer not to say,CSE,1.04,0,0.9302925794698932,6,2.91,10,0,0,6.01,2.0,2.952880113229924,5,30,0,9.99760550967482,9.003175016464894,6.035682525290316,6.990936803347639,70,1,1,Morning (6:00 AM - 12:00 PM),79.92
21,Female,CSE,3.99,1,6.082285704961101,4,75.91,3,1,0,4.98,2.0,8.070733402204208,3,30,0,3.039858616080322,1.0171330433558146,6.031088634268471,3.0091115726156787,6,1,0,Night (6:00 PM - 6:00 AM),81.85
27,Male,CSE,4.04,0,5.049667751705205,5,79.87,8,1,0,6.01,1.0,4.989938676195034,2,1,0,3.9542293707470493,9.027112431423927,5.974777234460397,4.995552038901206,30,1,1,Night (6:00 PM - 6:00 AM),75.11
19,Male,MBA,0.99,2,15.022585085000992,7,76.89,9,0,0,7.03,0.0,7.981227717272971,0,50,0,8.05413500736722,4.986985565032122,2.000015535013224,5.998043667720306,400,1,0,Night (6:00 PM - 6:00 AM),68.74
58,Prefer not to say,CSE,5.05,2,9.997674554126478,4,90.37,5,0,0,7.0,0.0,3.9861267680528507,2,30,0,1.9847109082283765,4.038101224777932,9.954342572325741,5.98017365036888,1,1,0,Night (6:00 PM - 6:00 AM),70.75
19,Male,CSE,5.0,1,1.98885727402182,4,89.09,3,0,0,4.0,1.0,6.979080903827635,6,0,0,3.9892310250303287,4.008940212013286,0.990552597055639,6.016870734287858,40,0,1,Night (6:00 PM - 6:00 AM),98.0
21,Male,BHMS,6.02,1,6.969682883527842,5,64.81,3,1,0,7.0,10.0,2.9949232167845876,0,5,0,5.965714128334087,8.939641096471822,8.008705039620633,4.038013161155762,400,1,1,Night (6:00 PM - 6:00 AM),86.07
18,Male,CSE,0.05,1,6.98681513560981,6,79.63,8,1,0,11.98,6.0,6.034257819198632,6,60,0,2.0043393209965648,3.994904739989132,4.020725189585138,8.980530593120378,46,1,0,Night (6:00 PM - 6:00 AM),82.99
20,Male,BA LLB,0.99,7,9.997791272054167,2,20.17,4,1,0,12.0,4.0,4.002699948358024,6,50,0,7.980908197691542,8.995292897853226,6.0016942256404215,5.96791231241749,70,1,0,Night (6:00 PM - 6:00 AM),90.28
20,Male,CSE,5.01,0,3.9359746601106878,6,85.75,3,0,0,5.98,4.0,6.961511816262532,5,60,0,8.03262485927949,10.029297091402977,2.0108344407176193,9.00045943578301,15,1,1,Night (6:00 PM - 6:00 AM),59.93
22,Female,CSE,4.04,1,7.961791688565714,5,79.92,7,1,0,8.0,2.0,8.968157907403546,2,0,0,3.018931100097145,5.98423416516302,4.982811176275958,4.999341834155753,20,1,1,Afternoon (12:00 PM - 6:00 PM),79.96
35,Male,CSE,2.0,5,3.9016215254590523,3,74.33,8,0,0,10.0,0.0,4.004843042068376,7,300,0,2.9805495652402247,8.004045785810767,6.999534592606557,1.026894091355481,30,1,1,Night (6:00 PM - 6:00 AM),90.99
26,Male,CSE,2.96,2,1.003630057113534,8,63.68,9,1,0,4.01,1.0,4.976906625407876,6,2,0,6.975409723466346,0.9615085020949026,7.985558672144625,4.971767737879733,0,1,1,Morning (6:00 AM - 12:00 PM),80.01
19,Female,CSE,1.07,2,24.003638150779096,4,73.65,7,0,0,8.01,2.0,6.994707226054473,3,0,0,2.981998686786304,7.9774815085184105,7.006914277653842,7.9876441963247204,10,1,0,Morning (6:00 AM - 12:00 PM),70.98
22,Male,CSE,0.99,5,12.082847731280031,5,96.06,3,0,0,5.98,2.0,6.07338431736036,4,0,0,9.97348337898598,3.0216167840286356,6.034006998432844,9.950671355515903,60,1,1,Morning (6:00 AM - 12:00 PM),87.98
19,Male,CSE,1.0,1,6.017494294751124,4,65.26,8,1,0,8.0,0.0,12.972104580535628,4,20,0,3.9921612764642194,6.966872856515602,4.998606744041055,8.031580749948162,25,1,1,Night (6:00 PM - 6:00 AM),81.82
20,Male,CSE,4.04,0,11.974098159172046,4,94.64,9,1,0,8.02,3.0,7.959886562415828,4,15,0,1.9764257243551249,7.026199888212114,6.966448948432819,5.005754531944638,400,1,0,Night (6:00 PM - 6:00 AM),98.1
19,Male,BHMS,0.98,7,13.990666959081173,6,86.09,5,0,0,4.98,4.0,6.979467092413139,7,25,0,4.03275902910981,4.030919589103069,6.004802930460662,9.9893558304341,0,1,0,Night (6:00 PM - 6:00 AM),71.14
24,Male,CSE,3.97,1,8.022677410218456,6,55.13,7,1,0,8.03,2.0,2.9500960326499692,0,5,0,7.9860260101945775,9.033670147164447,1.0172621940138296,5.969629947710489,30,1,1,Afternoon (12:00 PM - 6:00 PM),87.93
20,Female,CSE,5.01,3,5.010602769779464,5,80.53,4,1,0,7.98,0.0,2.035672906792515,7,15,0,3.0161430274879253,5.041914300291446,7.977535657032798,3.971738313324545,40,1,1,Night (6:00 PM - 6:00 AM),77.99
19,Male,CSE,3.94,0,8.02693801552742,8,75.18,5,0,0,7.03,2.0,2.967844323449285,6,100,0,8.016373427111626,1.021025570349291,6.030388172209501,8.009514920053999,10,1,0,Night (6:00 PM - 6:00 AM),76.22
20,Male,CSE,4.99,2,10.017563695789006,7,95.2,10,1,0,7.98,10.0,5.972984954111003,5,35,0,6.948037589740646,5.011539823628207,8.98540742290636,9.97456456023884,46,1,1,Night (6:00 PM - 6:00 AM),84.89
